 RAX-2: TLE set good - Happy Tracking!
1341585704, 45.760900, 34.059302
1341585705, 45.975179, 34.247885
1341585706, 46.191968, 34.437230
1341585707, 46.411290, 34.627315
1341585708, 46.633192, 34.818142
1341585709, 46.857716, 35.009704
1341585710, 47.084903, 35.201994
1341585711, 47.314794, 35.395005
1341585712, 47.547433, 35.588728
1341585713, 47.782861, 35.783155
1341585714, 48.021134, 35.978284
1341585715, 48.262276, 36.174092
1341585716, 48.506343, 36.370574
1341585717, 48.753380, 36.567721
1341585718, 49.003434, 36.765522
1341585719, 49.256554, 36.963963
1341585720, 49.512786, 37.163034
1341585721, 49.772191, 37.362729
1341585722, 50.034798, 37.563018
1341585723, 50.300667, 37.763894
1341585724, 50.569850, 37.965343
1341585725, 50.842399, 38.167349
1341585726, 51.118366, 38.369895
1341585727, 51.397806, 38.572964
1341585728, 51.680771, 38.776537
1341585729, 51.967329, 38.980605
1341585730, 52.257513, 39.185131
1341585731, 52.551390, 39.390103
1341585732, 52.849017, 39.595499
1341585733, 53.150453, 39.801297
1341585734, 53.455755, 40.007475
1341585735, 53.764983, 40.214007
1341585736, 54.078209, 40.420877
1341585737, 54.395470, 40.628043
1341585738, 54.716837, 40.835487
1341585739, 55.042374, 41.043179
1341585740, 55.372143, 41.251091
1341585741, 55.706206, 41.459193
1341585742, 56.044627, 41.667455
1341585743, 56.387483, 41.875851
1341585744, 56.734813, 42.084332
1341585745, 57.086693, 42.292872
1341585746, 57.443190, 42.501436
1341585747, 57.804369, 42.709986
1341585748, 58.170295, 42.918484
1341585749, 58.541036, 43.126891
1341585750, 58.916658, 43.335166
1341585751, 59.297241, 43.543277
1341585752, 59.682823, 43.751163
1341585753, 60.073486, 43.958789
1341585754, 60.469295, 44.166108
1341585755, 60.870317, 44.373074
1341585756, 61.276618, 44.579638
1341585757, 61.688264, 44.785751
1341585758, 62.105338, 44.991370
1341585759, 62.527871, 45.196425
1341585760, 62.955944, 45.400872
1341585761, 63.389621, 45.604654
1341585762, 63.828965, 45.807716
1341585763, 64.274036, 46.009999
1341585764, 64.724898, 46.211443
1341585765, 65.181608, 46.411987
1341585766, 65.644244, 46.611578
1341585767, 66.112826, 46.810136
1341585768, 66.587427, 47.007603
1341585769, 67.068102, 47.203912
1341585770, 67.554900, 47.398996
1341585771, 68.047871, 47.592786
1341585772, 68.547063, 47.785210
1341585773, 69.052540, 47.976205
1341585774, 69.564303, 48.165682
1341585775, 70.082412, 48.353573
1341585776, 70.606902, 48.539803
1341585777, 71.137805, 48.724296
1341585778, 71.675150, 48.906973
1341585779, 72.218963, 49.087754
1341585780, 72.769265, 49.266559
1341585781, 73.326094, 49.443314
1341585782, 73.889420, 49.617923
1341585783, 74.459271, 49.790309
1341585784, 75.035651, 49.960389
1341585785, 75.618558, 50.128077
1341585786, 76.207984, 50.293288
1341585787, 76.803916, 50.455936
1341585788, 77.406360, 50.615942
1341585789, 78.015241, 50.773205
1341585790, 78.630553, 50.927644
1341585791, 79.252257, 51.079172
1341585792, 79.880309, 51.227702
1341585793, 80.514658, 51.373146
1341585794, 81.155244, 51.515418
1341585795, 81.802028, 51.654434
1341585796, 82.454884, 51.790098
1341585797, 83.113757, 51.922330
1341585798, 83.778558, 52.051042
1341585799, 84.449190, 52.176153
1341585800, 85.125548, 52.297576
1341585801, 85.807519, 52.415230
1341585802, 86.494982, 52.529034
1341585803, 87.187835, 52.638912
1341585804, 87.885885, 52.744777
1341585805, 88.589013, 52.846556
1341585806, 89.297067, 52.944175
1341585807, 90.009882, 53.037562
1341585808, 90.727290, 53.126644
1341585809, 91.449112, 53.211355
1341585810, 92.175192, 53.291632
1341585811, 92.905277, 53.367404
1341585812, 93.639195, 53.438615
1341585813, 94.376740, 53.505208
1341585814, 95.117696, 53.567128
1341585815, 95.861841, 53.624323
1341585816, 96.608950, 53.676746
1341585817, 97.358787, 53.724352
1341585818, 98.111146, 53.767102
1341585819, 98.865721, 53.804955
1341585820, 99.622295, 53.837880
1341585821, 100.380615, 53.865846
1341585822, 101.140426, 53.888827
1341585823, 101.901468, 53.906803
1341585824, 102.663481, 53.919755
1341585825, 103.426230, 53.927669
1341585826, 104.189391, 53.930535
1341585827, 104.952727, 53.928349
1341585828, 105.715972, 53.921108
1341585829, 106.478860, 53.908817
1341585830, 107.241125, 53.891480
1341585831, 108.002504, 53.869111
1341585832, 108.762733, 53.841724
1341585833, 109.521585, 53.809338
1341585834, 110.278740, 53.771977
1341585835, 111.033976, 53.729668
1341585836, 111.787043, 53.682443
1341585837, 112.537696, 53.630337
1341585838, 113.285694, 53.573387
1341585839, 114.030803, 53.511637
1341585840, 114.772822, 53.445130
1341585841, 115.511469, 53.373920
1341585842, 116.246557, 53.298057
1341585843, 116.977875, 53.217596
1341585844, 117.705221, 53.132598
1341585845, 118.428398, 53.043122
1341585846, 119.147217, 52.949234
1341585847, 119.861528, 52.850996
1341585848, 120.571098, 52.748485
1341585849, 121.275794, 52.641769
1341585850, 121.975456, 52.530922
1341585851, 122.669938, 52.416020
1341585852, 123.359098, 52.297140
1341585853, 124.042804, 52.174360
1341585854, 124.720932, 52.047763
1341585855, 125.393394, 51.917424
1341585856, 126.060028, 51.783438
1341585857, 126.720761, 51.645883
1341585858, 127.375502, 51.504845
1341585859, 128.024167, 51.360410
1341585860, 128.666679, 51.212664
1341585861, 129.302971, 51.061695
1341585862, 129.933006, 50.907584
1341585863, 130.556681, 50.750431
1341585864, 131.173972, 50.590318
1341585865, 131.784841, 50.427333
1341585866, 132.389253, 50.261563
1341585867, 132.987182, 50.093096
1341585868, 133.578606, 49.922020
1341585869, 134.163511, 49.748421
1341585870, 134.741910, 49.572379
1341585871, 135.313753, 49.393993
1341585872, 135.879064, 49.213341
1341585873, 136.437849, 49.030508
1341585874, 136.990121, 48.845577
1341585875, 137.535893, 48.658630
1341585876, 138.075186, 48.469750
1341585877, 138.608045, 48.279009
1341585878, 139.134455, 48.086502
1341585879, 139.654469, 47.892299
1341585880, 140.168121, 47.696479
1341585881, 140.675449, 47.499116
1341585882, 141.176494, 47.300286
1341585883, 141.671299, 47.100062
1341585884, 142.159930, 46.898507
1341585885, 142.642397, 46.695711
1341585886, 143.118769, 46.491732
1341585887, 143.589100, 46.286640
1341585888, 144.053444, 46.080501
1341585889, 144.511857, 45.873381
1341585890, 144.964398, 45.665344
1341585891, 145.411125, 45.456451
1341585892, 145.852116, 45.246756
1341585893, 146.287398, 45.036335
1341585894, 146.717052, 44.825238
1341585895, 147.141139, 44.613521
1341585896, 147.559726, 44.401241
1341585897, 147.972876, 44.188450
1341585898, 148.380654, 43.975202
1341585899, 148.783144, 43.761539
1341585900, 149.180377, 43.547528
1341585901, 149.572438, 43.333209
1341585902, 149.959392, 43.118630
1341585903, 150.341306, 42.903834
1341585904, 150.718247, 42.688868
1341585905, 151.090281, 42.473774
1341585906, 151.457475, 42.258594
1341585907, 151.819909, 42.043360
1341585908, 152.177621, 41.828129
1341585909, 152.530689, 41.612929
1341585910, 152.879181, 41.397798
1341585911, 153.223161, 41.182772
1341585912, 153.562693, 40.967884
1341585913, 153.897842, 40.753169
1341585914, 154.228685, 40.538649
1341585915, 154.555257, 40.324374
1341585916, 154.877636, 40.110364
1341585917, 155.195882, 39.896648
1341585918, 155.510058, 39.683255
1341585919, 155.820223, 39.470212
1341585920, 156.126438, 39.257543
1341585921, 156.428763, 39.045275
